sample_id	file_paths
0ea41df9-ff69-4685-bf13-1c16d079aa52	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO1_Vanco/CALTEC-001-ASO1_Vanco_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO1_Vanco/CALTEC-001-ASO1_Vanco_R2.fastq.gz;
3cee57d0-1199-4e53-901b-edb9620c0b8f	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO2_Vanco/CALTEC-001-ASO2_Vanco_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO2_Vanco/CALTEC-001-ASO2_Vanco_R2.fastq.gz;
cb3850ab-ec86-4118-9824-466c9e838c81	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO3_Vanco/CALTEC-001-ASO3_Vanco_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO3_Vanco/CALTEC-001-ASO3_Vanco_R2.fastq.gz;
7ca8f2f1-8e7c-4164-8df4-f3fbbab4bce1	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO4_Vanco/CALTEC-001-ASO4_Vanco_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO4_Vanco/CALTEC-001-ASO4_Vanco_R2.fastq.gz;
30974adb-a946-428a-91fa-b5f4dd98d5f9	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO5_Vanco/CALTEC-001-ASO5_Vanco_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO5_Vanco/CALTEC-001-ASO5_Vanco_R2.fastq.gz;
8526ce31-aa96-46fd-9f1c-d14e7f9bdfac	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO6_Vanco/CALTEC-001-ASO6_Vanco_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO6_Vanco/CALTEC-001-ASO6_Vanco_R2.fastq.gz;
8ba8ade2-e933-4c7e-a604-6fc9aaa498f7	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO7_Vanco/CALTEC-001-ASO7_Vanco_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO7_Vanco/CALTEC-001-ASO7_Vanco_R2.fastq.gz;
0e8566e6-6d5d-48a6-974e-5014bb6ec134	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO8_Vanco/CALTEC-001-ASO8_Vanco_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO8_Vanco/CALTEC-001-ASO8_Vanco_R2.fastq.gz;
32da4eeb-d4cd-4740-a23e-bdeed13bc5cb	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-201/CALTEC-001-201_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-201/CALTEC-001-201_R2.fastq.gz;
ab883213-78fb-4361-8c27-fbd1ceab1c45	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-202/CALTEC-001-202_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-202/CALTEC-001-202_R2.fastq.gz;
