sample_id	file_paths
00c29fd9-f177-4d18-a70c-cb82d862b58f	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-1/CALTEC-001-1_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-1/CALTEC-001-1_R2.fastq.gz;
a2f72c01-38e8-4740-80b5-bf0e23254739	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-2/CALTEC-001-2_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-2/CALTEC-001-2_R2.fastq.gz;
5b7c4d0a-966e-44e7-b8a1-a9d592664aad	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-3/CALTEC-001-3_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-3/CALTEC-001-3_R2.fastq.gz;
f0cf4737-781c-497c-90f6-4bf2c7dbfec5	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-4/CALTEC-001-4_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-4/CALTEC-001-4_R2.fastq.gz;
8f3dc5a6-c20b-4a33-858a-33ad96bc23d4	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-5/CALTEC-001-5_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-5/CALTEC-001-5_R2.fastq.gz;
a4283c4d-3074-4576-9eb4-786a5a034106	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-6/CALTEC-001-6_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-6/CALTEC-001-6_R2.fastq.gz;
b84ff880-5ac6-4a12-a29d-6025f3295e16	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-7/CALTEC-001-7_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-7/CALTEC-001-7_R2.fastq.gz;
b228483d-b1d2-47dc-84d7-4239c834f1c7	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-8/CALTEC-001-8_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-8/CALTEC-001-8_R2.fastq.gz;
ae14eefb-b4ba-4535-b98b-43b5aa564222	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-9/CALTEC-001-9_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-9/CALTEC-001-9_R2.fastq.gz;
8b84cefe-a73d-4f1e-b270-a9a88f9442de	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-10/CALTEC-001-10_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-10/CALTEC-001-10_R2.fastq.gz;
119a53e3-cc51-40ee-86fd-34564e20cd54	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-11/CALTEC-001-11_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-11/CALTEC-001-11_R2.fastq.gz;
d50ba889-2151-431b-a50d-3185deb516f7	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-12/CALTEC-001-12_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-12/CALTEC-001-12_R2.fastq.gz;
ea219c86-d5dd-42f8-a063-a3ed3cde1398	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-13/CALTEC-001-13_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-13/CALTEC-001-13_R2.fastq.gz;
