sample_id	file_paths
8ec930da-22e6-41bd-99d5-4bc1d8e980c4	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO1_5mo_aFMT/CALTEC-001-ASO1_5mo_aFMT_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO1_5mo_aFMT/CALTEC-001-ASO1_5mo_aFMT_R2.fastq.gz;
046cc27e-0ea6-4f02-bd3e-60f07a314b5b	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO2_5mo_aFMT/CALTEC-001-ASO2_5mo_aFMT_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO2_5mo_aFMT/CALTEC-001-ASO2_5mo_aFMT_R2.fastq.gz;
f45b2c5a-6fed-4d52-84cb-6cf52b444bc5	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO3_5mo_aFMT/CALTEC-001-ASO3_5mo_aFMT_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO3_5mo_aFMT/CALTEC-001-ASO3_5mo_aFMT_R2.fastq.gz;
7c4400b3-aa88-4bd4-b2ba-bc3975701253	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO4_5mo_aFMT/CALTEC-001-ASO4_5mo_aFMT_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO4_5mo_aFMT/CALTEC-001-ASO4_5mo_aFMT_R2.fastq.gz;
c499f32f-f520-4cf9-8ca8-f5c1312af77b	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO5_5mo_aFMT/CALTEC-001-ASO5_5mo_aFMT_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO5_5mo_aFMT/CALTEC-001-ASO5_5mo_aFMT_R2.fastq.gz;
d6e9dbb7-236c-4887-8585-a8630de791bd	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO6_5mo_aFMT/CALTEC-001-ASO6_5mo_aFMT_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO6_5mo_aFMT/CALTEC-001-ASO6_5mo_aFMT_R2.fastq.gz;
e37f6ae6-fe48-4eca-8159-fae2a883e83c	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO7_5mo_aFMT/CALTEC-001-ASO7_5mo_aFMT_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO7_5mo_aFMT/CALTEC-001-ASO7_5mo_aFMT_R2.fastq.gz;
e49b2aea-e2c0-4b67-8032-2315a45e369f	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO8_5mo_aFMT/CALTEC-001-ASO8_5mo_aFMT_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO8_5mo_aFMT/CALTEC-001-ASO8_5mo_aFMT_R2.fastq.gz;
2d602b36-aca6-4758-9d58-0bb8ee52cd54	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO9_5mo_aFMT/CALTEC-001-ASO9_5mo_aFMT_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO9_5mo_aFMT/CALTEC-001-ASO9_5mo_aFMT_R2.fastq.gz;
342924b3-727c-4395-ae81-b7817ec2e94d	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO10_5mo_aFMT/CALTEC-001-ASO10_5mo_aFMT_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO10_5mo_aFMT/CALTEC-001-ASO10_5mo_aFMT_R2.fastq.gz;
c787bfd7-c94f-45fc-9eca-8ca413b73487	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO1_5mo_yFMT/CALTEC-001-ASO1_5mo_yFMT_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO1_5mo_yFMT/CALTEC-001-ASO1_5mo_yFMT_R2.fastq.gz;
500d5afa-7f3b-493e-b850-e773be28bd4b	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO2_5mo_yFMT/CALTEC-001-ASO2_5mo_yFMT_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-ASO2_5mo_yFMT/CALTEC-001-ASO2_5mo_yFMT_R2.fastq.gz;
