sample_id	file_paths
33e1965a-100e-45f1-a29e-3f480c5af8e1	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT1_2mo/CALTEC-001-WT1_2mo_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT1_2mo/CALTEC-001-WT1_2mo_R2.fastq.gz;
769f6548-3e2e-4cd6-9445-0fca5ee50479	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT2_2mo/CALTEC-001-WT2_2mo_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT2_2mo/CALTEC-001-WT2_2mo_R2.fastq.gz;
e54f24cc-249a-4882-9202-f640af2c1e8e	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT3_2mo/CALTEC-001-WT3_2mo_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT3_2mo/CALTEC-001-WT3_2mo_R2.fastq.gz;
c152dda1-5d4b-4a66-af63-43d0ad04f8d8	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT4_2mo/CALTEC-001-WT4_2mo_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT4_2mo/CALTEC-001-WT4_2mo_R2.fastq.gz;
713b64b4-e75c-4c67-87df-56b8785f5db2	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT5_2mo/CALTEC-001-WT5_2mo_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT5_2mo/CALTEC-001-WT5_2mo_R2.fastq.gz;
ab04a4ee-8165-49fa-bd07-9e1fff4241c6	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT6_2mo/CALTEC-001-WT6_2mo_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT6_2mo/CALTEC-001-WT6_2mo_R2.fastq.gz;
2a6d1bae-3329-4c0f-852e-5d0fa232989c	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT7_2mo/CALTEC-001-WT7_2mo_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT7_2mo/CALTEC-001-WT7_2mo_R2.fastq.gz;
23f1dd24-2bfa-449a-a624-ac6dedd9edca	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT8_2mo/CALTEC-001-WT8_2mo_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT8_2mo/CALTEC-001-WT8_2mo_R2.fastq.gz;
42567d6b-981d-41c5-b82d-8e8dcc44baba	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT9_2mo/CALTEC-001-WT9_2mo_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT9_2mo/CALTEC-001-WT9_2mo_R2.fastq.gz;
bc22379e-4c05-4700-9a40-fa6fed718ea6	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT10_2mo/CALTEC-001-WT10_2mo_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT10_2mo/CALTEC-001-WT10_2mo_R2.fastq.gz;
57a869a9-bb46-4eb3-94bb-1072f929ed25	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT1_5mo/CALTEC-001-WT1_5mo_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT1_5mo/CALTEC-001-WT1_5mo_R2.fastq.gz;
382a8fcb-ece9-4e23-9a20-9bd70a86d039	/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT2_5mo/CALTEC-001-WT2_5mo_R1.fastq.gz;/shares/CIBIO-Storage/CM/scratch/data/meta/CM_caltec_001_1024/CALTEC-001-WT2_5mo/CALTEC-001-WT2_5mo_R2.fastq.gz;
